Codigo,Descripcion,Unidad,Valor Unitario
001819,LAVAM.SOBREP MEZCL L.MEDI,UND,141900.0
003793,GRIFERIA LAVAM 4 PULG LIN,UND,41200.0
000946,GRIF.LAVAMAN MEZC 4 PULG L,UND,47900.0
001353,LAVAM.COLGAR LINEA ALTA,UND,115000.0
003824,GRIF.DUCHA MEZCLAD. 8 PULG,UND,91900.0
003825,GRIF.DUCHA SENCILLA CON RE,UND,42900.0
003856,GRIF.SANITARIA HIDROSTATIC,UND,51900.0
003792,GRIFERIA LAVAM 8 PULG,UND,54900.0
003795,GRIFERIA LAVAP.MEZCL 8 PUL,UND,59900.0
001599,LLAVE JARDINERA CROMO PESA,UND,27900.0
000477,LLAVE AUTOMATICA MESA,UND,110000.0
000602,GRIF.ORINAL PUSH ANTIVANDA,UND,204900.0
003284,GRIF.LAVAMAN SENC. LIN EC,UND,17900.0
001178,GRIFO LAVAM.SENC LINEA MED,UND,26900.0
001343,GRIF.DUCHA SENCILLA,UND,45900.0
000951,GRIF.DUCHA MEZC.,UND,74900.0
001151,GRIF.ORINAL TRADICIONAL,UND,119200.0
001185,GRIF LAVAPLA SENCILL LINEA,UND,38900.0
001341,GRIF.LAVAP.SENC. LINEA MED,UND,51900.0
001186,GRIF.LAVAP.MEZCL.8 LINEA E,UND,43000.0
001600,LLAVE JARDINERA BRONCE LIV,UND,26900.0
000948,GRIF.ORINAL HIDROST.SOBREP,UND,169900.0
003908,GRIFO LAVAM.HIDROST.SOBREP,UND,121200.0
001589,GRIFO LAVAMANOS PUSH PARED,UND,175900.0
6028,REPUESTO KIT PISTON FLUXOM,UND,406000.0
003755,VALVULA FLUXOMETRO,UND,578900.0
6100,GRIFO LAVAMANOS SENSOR CRO,UND,656200.0
6105,GRIFO PANEL FRONTAL ORINAL,UND,640000.0
6106,GRIFO SANITARIO SENSOR INC,UND,640000.0
6017,VALVULA REGULACION 1-2 MET,UND,32500.0
003797,GRIFO SANITARIO PARED PUSH,UND,275000.0
003799,REGILLA CUP.CONCE CC6X4 AL,UND,35900.0
003802,REJILLA 6X4 PULG ALUMINIO,UND,35000.0
005745,REJILLA SOSCO 4X3 ALUMINIO,UND,11900.0
685,CEMENTO BLANCO,KLS,1070.0
002375,"""REGILLA SOSCO 3 X2""""""",UND,8500.0
003805,"""REGILLA SOSCOT-5""""X3""""",UND,15500.0
003806,"""REGILLA SOSCOT-6""""X4""""",UND,26900.0
003812,TRAGANTE TCI 4 ALUMINIO,UND,260000.0
5994,SIKAGROUT 200,KLS,2350.0
002047,CANASTILLA-SIFON-ACOPLE,UND,31500.0
002053,KIT SIFON LAVAPLATOS PVC,UND,38300.0
002384,TRAGANTE TCI 3 ALUMINIO,UND,191000.0
2462,SIFON LAVAM ACOPLE BOTELLA,UND,31500.0
003817,LAVAPLATOS A.INOX.DOBLE,UND,181900.0
003329,GRANO MARMOL NEGRO # 2,BTO,2800.0
003803,REGILLA SIFONS-3X2 AL,UND,7200.0
003313,LAVADERO GRANITO,UND,108900.0
002028,MUEBLE-TAPA SANITARIO PVC,UND,55500.0
002045,LAVAPLATOS A.INOX.SENCI,UND,110300.0
005084,LAVAPLATOS A.INOX.SENCI,UND,77000.0
003914,LAVADERO PREF.CONCRETO 100,UND,128900.0
001523,LAVADERO PREF.GRANITO,UND,125900.0
1473,LADR LIMPIO,UND,52.0
210,ARENA FINA,M3,60000.0
2465,SIFON SANI PVC 2-REGISTRO,UND,7000.0
6096,LAVATRAPERO 40X40 CON PATA,UND,85000.0
687,CEMENTO GRIS PORTLAND,BTO,26500.0
6027,LAVATRAPERO 40X40 PREFABRI,UND,60000.0
001542,LAVAPLATOS SOB 40X40 AI DR,UND,486000.0
2053,KIT SIFON LAVAPLATOS PVC,UND,38300.0
6063,CALENTADOR SOLAR 125 LTS P,UND,5940000.0
6062,CALENTADOR SOLAR 200 LTS P,UND,8000000.0
6107,SECADOR MANOS TORNADO 1500,UND,950000.0
6111,DISPENSADOR PAPEL HIGIENIC,UND,135000.0
006112,EXTRACTOR OLORES 100CFM,UND,200000.0
6115,DISPENSADOR JABON 1.2 LTS,UND,126000.0
006178,DISP PAPEL HIG EMPOTRAR AI,UND,428400.0
006179,DISP PAPEL TOALLA AUTOM,ARR,703290.0
006180,DISP JABON PARED 0.6 LT SE,UND,496230.0
006181,DISP JABON MESON 1.0 LT PU,UND,260610.0
006182,CANECA RESIDUO 4.6LT SOBRE,UND,459340.0
006183,CANECA RESIDUO 40 LT CONIC,UND,678300.0
1150,REGADERA REDONDA 25-30CM,UND,93000.0
1152,REGADERA REDONDA 25 CROM,UND,257500.0
003768,SILICONA FRIA EN TUBO,UND,11120.0
003837,VIDRIO BRONCE ANTISOL 4MM,M2,35000.0
003269,VIDRIO ESMERILADO4MM,M2,45000.0
003832,VIDRIO ESMERILADO5MM,M2,48000.0
003279,VIDRIO ESMERILADO6MM,M2,60070.0
005528,VIDR.LAM INCOLORO 3MM+3MM,M2,127300.0
005525,VIDR.LAM INCOLORO 4MM+4MM,M2,120000.0
003831,VIDRIO MARTILLADO4M,M2,32000.0
003838,VIDRIO PLOMADO BLIND. 24M,M2,310000.0
003213,VIDRIO TEMPLADO BRONCE 6M,M2,172000.0
003212,VIDRIO TEMPLADO BRONCE 10M,M2,286750.0
003218,VIDRIO TEMPLADO BRONCE 4M,M2,132000.0
003836,VIDRIO TEMPLADO BRONCE 5M,M2,136000.0
003169,VIDRIO TEMPLADO BRONCE 8M,M2,267511.0
003851,VIDRIO TEMPLADO INCOL.10MM,M2,130700.0
003842,VIDRIO TEMPLADO INCOL. 4M,M2,66000.0
003849,VIDRIO TEMPLADO INCOL. 5M,M2,71000.0
003185,VIDRIO TEMPLADO INCOL. 6M,M2,95000.0
003850,VIDRIO TEMPLADO INCOL. 8M,M2,118000.0
003216,VIDRIO TRANSP.5 MM,M2,34000.0
005527,VIDR.LAM INCOLORO 4MM+3MM,M2,127300.0
003840,BLOQUE VIDRIO 190X190X80 M,UND,6500.0
005531,BLOQUE VIDRIO 20X20X8M TRA,UND,5500.0
001191,ESPEJO 3 MM,M2,38312.0
003203,ESPEJO 4 MM,M2,61000.0
003998,CINTA DOBLE FAZ,ROL,11000.0
6148,PELICULA CONTROL SOLAR POL,UND,90000.0
310,"""BISAGRA 3x2""""ALUMI",UND,1800.0
879,TORN P/LAM AUT.1/2-14X3/4,UND,510.0
003934,CE.SAFE1142,UND,37739.0
003961,CANTONERA ELECTRICA,UND,139990.0
003936,CE.YALE ENTRADA5305,UND,74302.0
003938,CE.YALE EMBUTIR PICOLORO,UND,50361.0
003939,CE.SAFE PICOLORO,UND,38905.0
003940,CE.YALE 1/4 VUELTA,UND,71699.0
003941,CE.YALE ENTR-APTO5316,UND,10573.0
003943,CE.YALE 3 VUELTAS,UND,90408.0
003954,CE.ADAM - RYTE,UND,90321.0
000165,CERRADURA ENTR-APTO ALUM-P,UND,44156.0
000166,CERRADURA ENTRADA-PPAL,UND,47061.0
000186,CERRADURA ENTR-APTO MADER-,UND,38900.0
000167,CERROJO SEGURIDAD CROMO -D,UND,54528.0
000170,CERRAD. ENTR-PPAL CROMO DO,UND,67616.0
000171,CERRADURA ENTRADA-PPAL,UND,67616.0
000172,CE.SCHLAGE ENTRADA-PPAL,UND,59200.0
000173,CE.SCHLAGE ENTRADA-PPAL,UND,57550.0
003944,CE.SAFE PASO1153,UND,27798.0
000207,CE.SCHLAGE PASOA10S,UND,24342.0
000208,CE.SCHLAGE PASOA10S,UND,25065.0
003946,CE.SAFE ALCOBA1141,UND,25900.0
003948,CE.YALE ALC/OFIC5304,UND,60363.0
000163,CERRADURA ALCOBAALUMIN,UND,29500.0
000183,CERRADURA ALCOBA - MADER-P,UND,29300.0
000164,CERRADURA CLOSETALUMIN,UND,21875.0
000185,CERRADURA CLOSETMADER-,UND,23996.0
003950,CE.SAFE BANO1152,UND,9900.0
000733,CE.YALE BA,UND,59990.0
003126,CERRADURA BAÑO ALUMINIO,UND,25532.0
000177,CERRADURA BAÑO CROMADA,UND,27600.0
003937,CE.SAFE OFICINA1140,UND,27479.0
003952,CE.YALE OFIC.5304,UND,98600.0
000162,CERRADURA ENTR-OFIC ALUMIN,UND,38323.0
000182,CERRADURA ENTR-OFIC MADER-,UND,35161.0
003953,BISAGRA PIANO COBRIZADA,UND,8300.0
003955,BISAGRA VAIVEN PISO,UND,46412.0
003956,BISAGRA RODAMIENTO,UND,46953.0
003962,PIVOTE AEREO,UND,11703.0
004698,MANIJA ALUM.OREJA BURRO,UND,14281.0
000174,BISAGRA VAIVEN PISO,UND,41652.0
000206,BISAGRA VAIVEN PISO,UND,42900.0
1685,PASADOR FIJADOR CROMADO 2-,UND,6165.0
1448,GATO HIDRAULICO -80KG,UND,151415.0
1477,CHAPA SEGURIDAD NAVE-CAJON,UND,6000.0
545,CHAPA ANTIPANICO BARRA H-V,UND,700000.0
570,CHAPA ANTIPANICO SENCILLA,UND,315000.0
6162,ELECTROIMAN 600 LB,UND,145000.0
004709,BAL/2PUEST/TUB/GALV. 2.5Y2,UND,995100.0
005168,BAL/4PUEST/TUB/GALV. 2.5Y2,UND,1570118.0
005169,BAL/6PUEST/TUB/GALV. 2.5Y2,UND,2209336.0
005786,BARRAS CON ARGOLLAS,UND,986754.0
005170,BARR/GIMNA/T/GAL 2.5Y1.1/4,UND,546128.0
005171,BARR/PARAL/T/GAL 2.5Y1.1/4,UND,515098.0
005172,"""BAL/GIR/TUB/GALV3""""INC.RO",UND,645424.0
005173,"""CIL/GIR/TUB/GALV 2"""" LAM.",UND,1023990.0
005174,J.COLUMP.2 PUESTOS-GALV.,UND,1088000.0
005175,J.COLUMP.3 PUESTOS-GALV.,UND,1459651.0
005787,J.DESLIZADOR DOS PUESTOS,UND,2085216.0
005178,"""DESLIZADERO TG.1.5""""-1""""C",UND,1427380.0
005179,J.ESCALADOR-PASAMANOS-BURR,UND,879540.0
005180,"""SEMC/P/TUB/GALV.1.5""""BARR",UND,930900.0
005181,J.TREPA MUL/2COL/1DES/1TUB,UND,2631344.0
005788,TROMPO OCTAGONAL SIST.GIRA,UND,3200000.0
005184,J.ARENERO MED/MADER.3x3MTS,UND,481500.0
005186,J.BURRO BALANCIN L=3.5MTS,UND,438000.0
005187,J.COLUMP.L=4.7 H=2.5 A=2M,UND,1284000.0
005188,J.DESLIZADERO+ESCALERA,UND,1310000.0
005192,CASTILLO PEQUENO,UND,3370500.0
005196,ESTACION BOMBA,UND,4333500.0
005198,J.PASAMANOS L=3 H=2.2 A=3,UND,1500000.0
005199,PASAMANOS L=3.0MTS,UND,900000.0
005758,J.COLUMP.L=1.7 H=2.5 A=2M,UND,727600.0
005759,J.COLUMP.L=3.4 H=2.5 A=2M,UND,1200000.0
002054,J.ACROBATICO L=4.0 A=3.0M,UND,737273.0
005203,"""PORTERIA F/TRAD.7.32M 4""""",JGO,4158020.0
005204,"""PORTERIA F/TRAD.6.0 M 4""""",JGO,3537420.0
005206,"""PORTERIA F/CAB. 7.32M 4""""",JGO,5289600.0
005207,"""PORTERIA F/CAB. 6.0 M 4""""",JGO,3758748.0
005210,"""PORTERIA MF/PORT. 3""""""",JGO,1365320.0
005209,"""PORTERIA MF/PORTAT.2""""""",JGO,1570118.0
005211,PORTERIA MULT/MF/BALONC,JGO,3953222.0
005212,PORTERIA MULT/MF/BALONC,JGO,4840680.0
005215,PORTERIA MULT/RODACHIN,JGO,4642088.0
005216,PORTERIA MULT/RODACHIN,JGO,5548164.0
005217,PORTERIA MULT/TORR/GIR.,JGO,5864670.0
005218,PORTERIA MULT/TORR/GIR.,JGO,6716400.0
005219,PORTERIA MULT/TORR/GIR.,JGO,6438000.0
005220,PORTERIA MULT/TORR/GIR.,JGO,7650200.0
005221,"""SOP/F/BALC.4""""/TO/G.2/TA/",JGO,6292884.0
005222,"""SOP/FI/BAL.4""""/TO/GI.2/T.",JGO,4182844.0
005223,"""SOP/FI/BALONC.4""""""",JGO,4362818.0
005224,"""SOP/FI/BALONC.4""""""",JGO,3270562.0
005225,"""SOP/FI/MIN.BAL3""""""",JGO,3078176.0
005226,"""SOP/FI/MIN.BAL3""""""",JGO,2345868.0
005227,SOPORTE VOLEIBOL TIP.1,JGO,893664.0
005228,SOPORTE RODACH/BALC/GALV,JGO,4300758.0
005229,SOPORTE RODACH/BALC/GALV,JGO,5162000.0
005230,SOP/RODACH/BALC/GALV,JGO,5486800.0
005231,SOPORTE RODACH/BALC/GALV,JGO,7354400.0
005281,GRAD/DESARM/PARA 18 PERSON,UND,1172934.0
005308,GRAD/DESARM/PARA 30 PERSON,UND,1886624.0
003888,BANCA CONCR.PREFABRICADA,UND,219350.0
001164,BANCA CONCR.COMPLETA,UND,133579.0
001999,BANCA CONCR.COLONIAL,UND,155150.0
002043,BANCA CONCR.PREFABRICADA,UND,132509.0
005899,BANCA CONCR.PREFABRICADA,UND,267500.0
002009,TORN GALVAN .5/8x 6,UND,2500.0
002203,POSTE PVC 1.1/2X3M,UND,28700.0
002205,POSTE PVC 2X3M,UND,21000.0
002206,LISTON PVC 2X .1/4X3M,UND,21000.0
002207,LISTON PVC 2 X1.1/4X3M,UND,18800.0
002208,POSTE PVC 5X5X3200,UND,135000.0
002209,TUNEL FIBRA VIDRIO L=1.20M,UND,290000.0
002210,TOBOGAN FIBRA VIDRIO L=180,UND,250000.0
002211,POSTE PVC 3X300- 9.0CM,UND,48000.0
002212,"""LAZO POLIPROPILENO 3/4""""""",ML,2800.0
002228,"""CABLE ACERO 3/ 4""""""",ML,13920.0
005975,ARGOLLAS-BARRA 5/8-15CM,JGO,100000.0
MOCP01,MANO OBRA CARP.POLIVIN. 1 AYUDANTE-1 OFI,HC,35249.0
SC0101,SUBCONTRATO CARPINTERIA POLIVINILICO,GLB,1.0
000932,MESA PING PONG 274X153X76C,UND,667000.0
000933,MALLA F.VIDRIO PING PONG,UND,11600.0
000934,CAJA BOLAS PING PONG 40MM,UND,13920.0
000935,RAQUETAS BUTERFLY ADOY F1,JGO,74240.0
000030,RELLENO FINO EXTERIOR,KLS,1750.0
000035,RELLENO GRUESO EXTERIOR,KLS,1600.0
000034,ESTUCO ACRILICO EXTERIOR,GLN,78000.0
000037,ESTUCO PLASTICO POLVO,KLS,1280.0
001461,ESTUCO LISTO POLVO,KLS,1110.0
000601,RELLENO FINO INTERIOR,KLS,1040.0
000622,RELLENO GRUESO INTERIOR,KLS,970.0
000679,CAL - OXIDO DE CALCIO,KLS,405.0
003262,YESO BLANCO ESTUCADOR,BTO,21300.0
147,ALUMOLX 3K,GLN,446940.0
958,EPOXI POLIAMIDA - B CATALI,GLN,182100.0
960,EPOXI POLIAMIDA - A,GLN,118900.0
MQ0146,COMPRESOR AIRE + PISTOLA,DIA,27000.0
002061,ESMALTE URETANO ACRILICO,GLN,186900.0
421,BROCHA CERDA NATURAL 2-1-2,UND,8100.0
6016,ALTA TEMPERATURA INDUSTRIA,GLN,163000.0
691,CEPILLO ALAMBRE RECTANGULA,UND,6000.0
006101,POLIURETANO LIQUIDO A,GLN,105000.0
006102,POLIURETANO ILQUILDOL B,GLN,105000.0
003350,VINILO TIPO 1,GLN,53000.0
5997,VINILO TIPO 3,GLN,20900.0
1577,LIJA 230AGUA,PLI,1400.0
000695,CEPILLO ACERO-MADERA,UND,2560.0
002004,ESCOBA CERDA PLASTICA,UND,3600.0
02787,DISOLVENTE,GLN,45000.0
000769,CINTA ENMASCARAR,ROL,4900.0
000147,ALUMOLX 3K,GLN,446940.0
003344,SAL GRANO,KLS,5000.0
002484,REPELENTE DE AGUA IMPERM,KLS,21243.0
000280,PINTURA ACRILICA,GLN,113000.0
280,PINTURA ACRILICA,GLN,113000.0
005431,KORAZA PLASTICA,GLN,90900.0
001744,PIGMENTO SOBRE ESGRAFIADO,GLN,32900.0
002218,KORAZA,GLN,71800.0
003347,PINTURA MINERAL,GLN,70000.0
003343,WASH-PRIMER A PINTURA,GLN,75300.0
003352,WASH-PRIMER B-CATALIZADOR,GLN,75300.0
000643,ACC.DILATACION PVC Z 13X30,UND,16100.0
2293,PUNTILLA 1.1/2CC,LBS,3900.0
000649,ACC.TERMINALPVC J 27,UND,4425.0
000650,ACC.TERMINALPVC L 27,UND,4300.0
000651,ACC.ESQUINERO PVC 32x32,UND,14600.0
001637,ACC.ESQUINERO METAL-CINTA,RLL,33900.0
1234,ACC.PVC MEDIACAÑA 1 1-2,UND,140000.0
2040,PEGANTE BOXER,GLN,142745.0
1275,ACC.MEDIACAÑA RINCONERA 1,UND,3850.0
1276,ACC.ESQUINERO PVC 1 L 3.05,UND,4525.0
3079,ACC.MEDIACAÑA PVC 9CM FLEX,UND,34750.0
3080,ACC.PVC MEDIACAÑA 6CM FLEX,UND,18150.0
000039,BARNIZ VITRIFLEX BRILLANTE,GLN,100000.0
000047,BARNIZ VITRIFLEX SEMIBRILL,GLN,132900.0
1574,LIJA 180MADE,PLI,1500.0
3342,TAPAPOROS INCOLORO,GLN,91172.0
001460,CATALIZADOR SELLADOR MADER,GLN,50000.0
001574,LIJA 180MADE,PLI,1500.0
001182,GRANIPLAST - ESGRAFIADO-30,CAN,97600.0
005707,BASE ESGRAFIADO,GLN,44745.0
006187,GRANOTEX TEXTURIZADO,CUN,55000.0
001816,GRANO MARMOL-RESINAS,CAN,92500.0
3262,YESO BLANCO ESTUCADOR,BTO,21300.0
006015,ESFERAS REFLECTIVAS,KLS,14780.0
004549,MEZCLA ASFALTO EN CALIENTE,M3,410000.0
003885,MATA MALEZA,GLN,11500.0
005582,TIERRA AGRICOLA (NEGRA),M3,28000.0
005898,PRADO GATEADORA,M2,4500.0
003339,GUADUA5 MT.,UND,4500.0
002790,TIERRA CAPOTE,BTO,5000.0
003882,PLANTA ORNAMENTAL H=50-80C,UND,11000.0
002792,ARBOL NATIVO H080-100CM,UND,18500.0
003883,ARBOL FRUTALH= 80-100CM,UND,15000.0
001196,UREA,KLS,750.0
001197,TRIPLE 15,KLS,900.0
002041,PLANTA ORNAMENTAL PEQUENA,UND,5500.0
002498,ARBOL SWINGLEA H= 20- 40CM,UND,700.0
002044,ARBOL PINOH= 30- 50CM,UND,18000.0
002238,PALMA AFRICANA-CERA,UND,15000.0
002122,PALMA MANILA H=180-200CM,UND,40000.0
002112,ARBUSTO DURANTA,UND,900.0
002235,PRADO TRENZA,M2,3200.0
002237,PRADO MANI FORRAGERO,UND,1000.0
002236,PRADO CHINO,M2,17000.0
005792,POSTE CONCRETO PREFABRICAD,UND,35200.0
002089,POSTE PINO PATULA [1.50M],UND,20650.0
000917,"""GORRO ALUMINIO 1,1/2""""""",UND,1100.0
005556,"""TUBO GALV. 1,1/2""""3.0",UND,52000.0
002997,"""TUBO GALV. 1,1/2""""2.3",UND,54000.0
005554,"""TUBO GALV. 1,1/2""""1.8",UND,54742.0
000918,"""GORRO ALUMINIO 2""""""",UND,1800.0
005555,"""TUBO GALV. 2""""2.3",UND,68539.0
005383,"""GORRO ALUMINIO 3""""""",UND,2200.0
005557,"""TUBO GALV. 3""""2.3M",UND,165000.0
003060,"""TUBO GALV. 1,1/2""""1.5",UND,40600.0
003558,"ANGULO 2,1/2x 1/ 4",ML,100900.0
005550,"""TUBO GALV. 2""""""",UND,134894.0
005675,ANGULO 2x 1/ 8,UND,38010.0
005679,ANGULO 1x 1/ 4,UND,34300.0
005686,"""TUBO GALV. ,3/4""""1.5M",UND,24580.0
005687,"""TUBO GALV. 1""""1.5MM",UND,29770.0
005689,"TUBO GALV. ,3/41.8MM",UND,30804.0
005691,"""TUBO GALV. 1""""1.8MM",UND,23470.0
005696,"""TUBO GALV. ,3/4""""2.3M",UND,39627.0
005697,"""TUBO GALV. 1""""2.3MM",UND,53075.0
005681,"""TUBO GALV. 1""""ACUED",UND,61885.0
001733,"""MALLA ESLABONADA 1,1/2""""""",M2,18300.0
001732,"""MALLA ESLABONADA 2,1/2""""""",M2,12800.0
003058,"""MALLA ESLABONADA # 12 R-2",M2,9000.0
003061,MALLA ESLABONA #12 R-2.1/2,M2,8100.0
001735,"""MALLA ESLABONADA 2""""P",M2,13700.0
002046,MALLA ESLABONADA GALV #12,M2,14350.0
001663,CONCERTINA SENC.45CM A.INO,ML,7268.0
001665,CONCERTINA DOB. 45CM A.INO,ML,10908.0
001666,CONCERTINA SENC 60CM A.INO,ML,9917.0
001667,CONCERTINA DOB. 60CM A.INO,ML,17750.0
001577,LIJA 230AGUA,PLI,1400.0
005558,"""PLATINA3/4"""" x 1/",UND,7500.0
005559,"""BISAGRA TUBULAR 1.1/2""""""",UND,5499.0
002390,REMOVEDOR1020,LTS,3552.0
MQ0152,HIDROLAVADORA CHORRO PRESION-AUTONOMA,DIA,200000.0
000315,DETERGENTE GRASAS SILVATOL,GLN,12500.0
000316,DETERGENTE TEXTIL ULTRAVON,GLN,16580.0
000692,CEPILLO CERDA PLASTICA,UND,10000.0
MQ0135,BOMBA APLICADORA DE LIQUIDOS,DIA,14000.0
MQ0136,EQUIPO DE VACIO INDUSTRIAL PORTATIL,DIA,18000.0
MQ0137,VENTILADOR INDUSTRIAL (TORNADO),DIA,12500.0
002090,LIJA DE TELA # 25,UND,20000.0
002091,LIJA DE TELA # 80,UND,20000.0
002092,LIJA DE TELA #650,UND,20000.0
MQ0150,MAQUINA PULIDORA PISO MADERA 6.000 REVOL,DIA,18000.0
002153,SOLFAC ECINSECTICIDA,CM3,275.0
002154,DRAGNETINSECTICIDA,CM3,236.0
MQ0153,FUMIGADORA PORTATIL MANUAL,DIA,8000.0
002477,ACELERANTE DE FRAGUADO EN,KLS,28145.0
005374,ADITIVO EN PPOLVO- PLASTIF,KLS,5856.0
005532,ADITVO ADHERENTE PARA MORT,KLS,33534.0
002483,MORTERO - RELLENO DE ANCLA,KLS,3697.0
003539,CRISTALIZACION IMPERMEABIL,KLS,14942.0
005533,PLASTIFICAN ACELERANTE,KLS,7295.0
005534,ADITIVO RETARDANTE,KLS,9520.0
005809,FLUIDIFICANTEUNX 25.,KLS,9396.0
005810,ACELERANTE DE FRAGUADO 25,KLS,12996.0
005811,RETARDANTE EVAP. DE AGUA,KLS,8872.0
002471,IMPERMEABILIZ MORTERO-CONC,KLS,5316.0
005438,MORTERO LISTO,KLS,1410.0
003542,ADHERENTE EPOXICO,KLS,58623.0
003546,ADHERENTE EPOXICO-BASE RES,KLS,38125.0
000893,ENDURECEDOR,KLS,5074.0
003541,ENDURECEDOR TRA. MEDIO,KLS,803.0
003547,RECUBRIMIENTO EPOX. SOLVEN,KLS,50450.0
003548,RECUBRIMIENTO EPOX CON RES,KLS,108629.0
003549,XIPEX BLANCO CONCRETO 5K,KLS,29980.0
3550,XIPEX IMPERMEABILIZANT 5K,KLS,21180.0
005535,IMPERMEABILIZANTE IMPERME,KLS,13500.0
005536,IMPERMEABILIZANTE SOLUC AS,KLS,16549.0
2272,MALLA REFUERZO PROLIPROPIL,ROL,72000.0
624,IMPERMEABILIZANTE ACRILICO,KLS,11000.0
003551,JUNTA FRIA,KLS,20147.0
003552,SELLO RELLENO .ESTRC.,ML,12850.0
324,SELLO POLIURETANO,ML,6815.0
000790,CINTA SELLO JUNTA EST. HID,ROL,1038489.0
005537,SELLANTE ELASTOMERICO,ML,23600.0
001635,SELLAD0R AUTONIVELANTE,UND,35165.0
000324,SELLO POLIURETANO,ML,6815.0
001636,SELLADOR 3 -8,ML,739.0
295,CINTA JUNTA EUCODILAFLEX,ROL,1260000.0
MQ0107,CORTADORA DE LADRILLO CON DISCO,DIA,48641.0
MQ0108,CORTADORA SIN DISCO,DIA,22180.0
MQ0112,MEZCLADORA DE 9 PIES CUBICOS,DIA,30000.0
MQ0114,"MOTOBOMBA DE 2""",DIA,26180.0
MQ0115,PLUMA GRUA 250 KILOS,DIA,28164.0
MQ0128,MEZCLADORA ELECTRICA 1 M3,DIA,40000.0
MQ0131,PLANTA ELECTRICA 4000 RPM,DIA,35700.0
MQ0132,PLANTA ELECTRICA 7000 RPM,DIA,47600.0
MQ0134,CANASTA Y/O BALDE PLUMA GRUA,DIA,2380.0
002002,ARENA CUARZO 0.40-0.50MM,KLS,1210.0
MQ0155,CORTADORA DE PAVIMENTO HASTA 3 CMS,ML,0.0
MQ0202,CILINDRO COMPACTADOR DE 3 TONELADAS,HRS,83300.0
MQ0203,CILINDRO COMPACTADOR DE 6 TONELADAS,HRS,75000.0
MQ0211,MONTACARGA 5 TONELADAS,HRS,74000.0
MQ0224,GRUA TELESCOPICA HIDRAULICA 20 TON.,HRS,65000.0
MQ0233,GRUA TELESCOPICA L=50M MINIMO 8H,HRS,490880.0
000944,CINTA SEGURIDAD PREVENTIVA,ROL,25600.0
MOAU01,AUXILIAR OFICIOS VARIOS DIURNO,HRS,8949.0
MQ0701,SENAL TIPO SR-30 (AVISO A 30 MTS),DIA,5250.0
MQ0702,SENAL TIPO SR-26 (NO ADELANTAR ),DIA,5250.0
MQ0703,SENAL TIPO SP-38 (OBREROS EN LA VIA),DIA,5250.0
MQ0704,SENAL TIPO SP-101 (VIA EN CONSTRUCCION),DIA,5250.0
MQ0705,BARRICADA Y DESVIO TIPO SR-102,DIA,11100.0
MQ0706,TABLERO DE DESVIO,DIA,4035.0
MQ0707,CHALECO RELECTIVO,DIA,2400.0
MQ0708,SENAL DE PARE - SIGA,DIA,2420.0
MOAU02,AUXILIAR OFICIOS VARIOS NOCTURNO,HRS,10738.0
000647,CANECA 55 GALONES,UND,22968.0
001792,TELA CERRAMIENTO VERDE,ML,1950.0
001793,GUADUA LARGA L=8M,UND,9500.0
001830,GUADUA CHAPILLA L=4MTS,UND,4800.0
1049,"""CUARTON 2""""x4""""x300 AMARI",UND,16000.0
1719,"""HIERRO .1/2"""" 60.000 [6",KLS,4000.0
1793,GUADUA LARGA L=8M,UND,9500.0
2212,"""LAZO POLIPROPILENO 3/4""""""",ML,2800.0
294,LISTON 2x2x300 AMARIL,UND,7200.0
647,CANECA 55 GALONES,UND,22968.0
MOZZ06,JORNAL AYUDANTE PRACTICO,HH,8109.0
MOZZ07,JORNAL OFICIAL PRACTICO,HH,13539.0
MQ0607,AC TORNILLO NIVELADOR 800MM,U/D,170.0
MQ0608,AC BASE COLLAR 330MM,U/D,130.0
MQ0609,AC ESCLERA TIPO GATO,U/D,1300.0
MQ0611,AC VERTICAL 100MM,U/D,230.0
MQ0613,AC VERTICAL 200MM,U/D,420.0
MQ0617,AC DIAGONAL 300MM,U/D,430.0
MQ0620,AC HORIZONTAL 140MM,U/D,230.0
MQ0621,AC HORIZONTAL 300MM,U/D,420.0
MQ0624,AC PLATAFORMA BASE 300MM,U/D,920.0
000396,GABINETE INCENDIO CLAS III,UND,250000.0
000571,HACHA METAL 4.5 LBS,UND,45000.0
001242,EXTINTOR ABC-10 LB,UND,68900.0
001351,LLAVE SPANNER DOBLE,UND,15000.0
001693,MANGUERA 1.1 2 X30 MTS,UND,950000.0
006185,BOQUILLA POLICARBONATO 1.1,UND,35000.0
006186,SOPORTE CANASTILLA MANG 1.,UND,55000.0
001240,GABINETE INCENDIO CLAS I,UND,200000.0
006184,VALVULA ANGULAR 1.1 2,UND,165000.0
1309,GABINETE INCENDIO CLAS II,UND,225000.0
001650,GABINETE INCENDIO SIN ACC.,UND,105000.0
001243,EXTINTOR BC -10 LB,UND,65070.0
001241,EXTINTOR CO2-10 LB,UND,932500.0
001630,MANOMETRO GLICERINA 0-200P,UND,55000.0
000395,DETECTOR HUMO FOTOELECTRIC,UND,274490.0
4023,CABLE CU ENCAUCH 2x16,ML,1807.0
001239,"""TUBO A.CARBON D=1""""""",ML,13500.0
001442,"""SPLINKLER TIPO K 1/2""""""",UND,68440.0
000398,"""SPLINKER TIPO K ,1/2""""""",UND,68440.0
5772,SOPORTE COLGANTE,UND,4800.0
