codigo,descripcion,unidad,total
28-06-01,MESA PING PONG PLEGABLE 2.74X1.53X0.76CM,UND,766760.0
29-01-03,ESTUCO ACRILICO,ML,8720.0
29-01-04,ESTUCO PLASTICO MURO[POLVO],M2,7518.0
29-01-05,ESTUCO PLASTICO CIELO [POLVO],M2,7190.0
29-01-06,ESTUCO PLASTICO CIELO[PASTA],M2,11386.0
29-01-07,ESTUCO MURO [POLVO],ML,4359.0
29-01-10,ESTUCO PLASTICO MURO[PASTA],M2,9465.0
29-01-11,RELLENO LISTO INTERIOR MURO,M2,10075.0
29-01-12,ESTUCO SOBRE RESANE,ML,4369.0
29-01-14,FILOS - DILATACIONES,ML,3872.0
29-01-15,RASQUETEADA-LIJADA-RESANE,M2,1836.0
29-01-18,RASQUETEADA-LAVADA SUPERFICIE,M2,3007.0
29-01-19,ESTUCO PLASTICO + RELLENO S/BLOQUE,M2,17012.0
29-02-03,BITUMINOSA LOSA (ALUMOL),M2,58548.0
29-02-05,EPOXICA CIELOS POLIAMIDA,M2,15305.0
29-02-07,EPOXICA MURO POLIAMIDA,M2,13027.0
29-02-10,ESMALTE URETANO MUROS,M2,17465.0
29-02-13,ESMALTE URETANO CIELOS,M2,18227.0
29-02-14,ALTA TEMPERATURA INDUSTRIAL ALUMINIO,ARR,14768.0
29-02-15,POLIURETANO LIQUIDO,M2,20785.0
29-03-01,LAMINA CIELO FALSO,M2,5355.0
29-03-02,VINILO MURO TIPO 1 [1M],M2,4287.0
29-03-03,VINILO MURO TIPO 1 [2M],M2,6136.0
29-03-04,VINILO MURO TIPO 1 [3M],M2,9191.0
29-03-05,VINILO CANECILLO TIPO 1 -3M,M2,9937.0
29-03-06,VINILO CIELO TIPO 1 [1M],M2,3926.0
29-03-07,VINILO CIELO TIPO 1[3M],M2,9920.0
29-03-08,VINILO CIELO TIPO 1[2M],M2,7164.0
29-03-09,VINILO CIELO TIPO 2 [2M],M2,4654.0
29-03-10,VINILO CIELO TIPO 3 [2M],M2,6652.0
29-04-01,ESMALTE BARANDA TUBO 2-3 LINEAS+PARALES,ML,11231.0
29-04-02,ESMALTE CANAL LAMINA CARA INTERNA-EXTERN,ML,16308.0
29-04-06,ESMALTE SOBRE LAMINA LINEAL,ML,3096.0
29-04-07,ESMALTE SOBRE LAMINA LLENA,M2,10125.0
29-04-08,ESMALTE SOBRE MADERA LINEAL,ML,4389.0
29-04-09,ESMALTE SOBRE MADERA LLENA,M2,13423.0
29-04-12,REPINTE ESMALTE GUARDAESCOBA CEMENTO,ML,3183.0
29-04-13,ESMALTE LUCETA METAL BARROTES-PARALES,M2,24321.0
29-04-14,ESMALTE LUCETA METAL BARROTES H=50CM,ML,11812.0
29-04-15,"ESMALTE MALLA ESLABONADA 2,1/2""-2""",M2,4825.0
29-04-16,"ESMALTE MALLA ESLABONADA 1,1/2""-1""",M2,0.0
29-04-17,ESMALTE MARCO METALICO 0.70-1.00,UND,21277.0
29-04-22,ESMALTE NAVE METALICA H<=2.2M A<=1.0M-2C,UND,38858.0
29-04-26,PASAMANOS METALICO TUBULAR-REDONDO,ML,18120.0
29-04-30,ESMALTE REJAS - VENTANAS,M2,18273.0
29-04-35,ESMALTE SOBRE CORREA-VIGA-VIGUETA (3-4C),ML,16199.0
29-04-36,ESMALTE LINEA DEMARCACION,ML,0.0
29-04-37,ESMALTE SOBRE MURO,M2,10372.0
29-04-38,ESMALTE GUARDAESCOBA,ML,3664.0
29-04-39,ESMALTE SILLETERIA MADERA - METALICA,UND,11556.0
29-04-40,REPINTE NAVE METALICA H<=2.2M A<=1.0M-2C,UND,54647.0
29-04-41,REPINTE VENTANA - REJA,M2,17446.0
29-04-42,ESMALTE SOBRE TUBERIA METALICA-PVC,ML,9407.0
29-04-43,ALUMOL CANAL LAMINA-C.EXTERNA A=51-100CM,ML,39612.0
29-05-01,CARBURO CIELO,M2,6250.0
29-05-02,CARBURO MURO,M2,4892.0
29-05-03,PROTECCION FACHADAS,M2,7373.0
29-05-04,CARBURO CANECILLO - ALEROS,ML,6470.0
29-06-01,ACRILICA MURO[3M],M2,10947.0
29-06-02,ACRILICA CIELO (3M),M2,12096.0
29-06-06,KORAZA DOB VIDA SUPERF.REPELLO [3M],M2,23460.0
29-06-11,KORAZA DOB VIDA SUPERF.LISA [1M],M2,10471.0
29-06-12,KORAZA DOB VIDA SUPERF.REPELLO [2M],M2,18518.0
29-06-13,KORAZA DOB VIDA ALGAGIA CONCRETO [2M],ML,6917.0
29-06-14,PIGMENTO ESGRAFIADO - 2 MANOS,M2,5575.0
29-06-15,KORAZA DOB VIDA SUPERF.LISA [2M],M2,16174.0
29-06-16,KORAZA PLASTICA SUPERF.LISA [3M],M2,20989.0
29-06-17,KORAZA [1M],M2,4562.0
29-06-18,KORAZA [2M],M2,0.0
29-06-19,KORAZA[3M],M2,9255.0
29-06-20,TEJA ASBESTO- FIBRO CEMENTO - BOARD,M2,10253.0
29-07-07,ANTICORROSIVA SOBRE LAMINA LINEAL,ML,4358.0
29-07-08,ANTICORROSIVA SOBRE LAMINA LLENA,M2,7528.0
29-07-09,ANTICORROSIVA SOBRE LAMINA LLENA,M2,9635.0
29-07-10,WASH - PRIMER,M2,11621.0
29-08-06,ACC.ESTRIA PVC Z 32X3050MM PANEL,ML,13363.0
29-08-10,"ACC.TERMINAL PVC ""J"" 27X3050MM PANEL""",ML,9472.0
29-08-11,"ACC.TERMINAL PVC ""L"" 27X3050MM PANEL""",UND,9430.0
29-08-24,ACC.ESQUINERO 32X32X305OMM PVC PANEL,ML,12951.0
29-08-25,ESQUINERO CINTA METALICA PANEL,ML,9993.0
29-08-26,ACC.MEDIACAÑA PVC 1 1/2,ML,58140.0
29-08-27,ACC. MEDIACAÑA RINCONERA 1 1/2,UND,17162.0
29-08-28,ACC.ESQUINERO PVC 1 (ESTUCO-DRYWALL),ML,9663.0
29-08-29,MEDIACAÑA PVC SELLO FLEXIBLE A=9CM,ML,25925.0
29-08-30,MEDIACAÑA PVC SELLO FLEXIBLE A=6CM,ML,20086.0
29-09-01,BARNIZ SOBRE MUEBLE [2M],M2,16965.0
29-09-03,BARNIZ POLIURETANO SUPERFICIE [2M],M2,16530.0
29-09-05,BARNIZ MACHIMBRE-CIELO MADERA [2M],M2,12372.0
29-09-09,NAVE MADERA TINTILLA-BARNIZ,UND,62721.0
29-09-10,TINTILLA SOBRE MADERA LINEAL,ML,5102.0
29-09-11,TINTILLA SOBRE MADERA LLENA,M2,12414.0
29-09-14,BASE SELLADOR,M2,11756.0
29-09-15,INMUNIZACION MACHIMBRE-CIELOS MADERA,M2,6541.0
29-09-16,IMPERME-INMUNIZACION VIGA MADERA 3-4C-RE,ML,6457.0
29-09-17,IMPERME-INMUNIZACION MADERA SUMERGIDA,ML,20925.0
29-10-01,ESGRAFIADO,M2,21088.0
29-10-02,ESGRAFIADO SOBRE RESANES,ML,10859.0
29-10-03,ESGRAFIADO SOBRE RESANES,M2,21947.0
29-10-05,GRANOTEX,M2,15843.0
29-10-08,GRANO MARMOL-RESINAS,M2,13701.0
29-10-10,PERLITA CIELO,M2,12513.0
29-11-01,PINTURA MANO DE OBRA[1M],M2,2174.0
29-11-02,PINTURA MANO DE OBRA[2M],M2,3951.0
29-11-03,PINTURA MANO DE OBRA[3M],M2,5221.0
29-12-01,LINEA DEMARCACION ACRILICA A=12CM,ML,2189.0
29-12-02,LETRA EN PINTURA ACRILICA A=30-50CM2,UND,11159.0
29-12-03,LETRA EN PINTURA ACRILICA A=80-100 CM2,UND,20249.0
29-12-04,MARCA VIAL EN PINTURA ACRILICA,M2,18927.0
29-12-05,RECUBRIMIENTO PINTURA TRAFICO,M2,12168.0
30-02-03,SENDERO DE TROTE EN A=,ML,96199.0
30-02-04,CORTE PRADO MANUAL Y CONTROL MALEZA,M2,240.0
30-02-05,CORTE PRADO Y CONTROL MALEZA A MAQUINA,M2,181.0
30-02-09,PRADO GATEADORA,M2,8588.0
30-02-10,CERCO GUADUA H= 70-80CM,UND,17136.0
30-02-11,PLANTA ORNAMENTAL GRANDE H= 50- 80CMS,UND,22039.0
30-02-12,ARBOL NATIVOH= 80-100CM,UND,27594.0
30-02-15,ARBOL FRUTALH= 80-100CM,UND,24094.0
30-02-19,COLOCACION PRADO EXISTENTE,M2,2980.0
30-02-20,SUMINISTRO E INSTALACION TIERRA AGRICOLA,M3,64487.0
30-02-21,RECUPERACION SUELO - ABONO,M2,44.0
30-02-22,PLANTA ORNAMELTAL PEQUENA H= 20- 40CM,UND,13034.0
30-02-24,ARBOL SWINGLEA PEQUE,UND,6194.0
30-02-25,ARBOL PINO - EUCALIPTO H= 30- 50CM,UND,22884.0
30-02-26,PALMA AFRICANA - CERA H=80-100CM,UND,24094.0
30-02-28,PALMA MANILA H=180-200CM,UND,51354.0
30-02-29,ARBUSTO DURANTA,UND,2196.0
30-02-30,PRADO TRENZA,M2,7608.0
30-02-31,TIERRA NEGRA PARA NIVELACION,M3,20115.0
30-02-32,PRADO MANI FORRAGERO[6 MATAS/M2],M2,10088.0
30-02-33,PRADO CHINO,M2,21088.0
30-06-01,POSTE DE CONCRETO PREF.-0.10X0.10X 1.80M,UND,102031.0
30-08-01,POSTE PINO INMUNIZADO D=9-10CM H=150CM,UND,62317.0
30-09-01,INSTALACION POSTE TUBO GALV.+PINTURA,UND,14456.0
30-09-02,INSTALACION MALLA ESLABONADA(E) +PINTURA,M2,11836.0
30-09-03,INSTALACION CONCERTINA SENC. 45CM,ML,28675.0
30-10-01,"POSTE TUBO GALV. 1,1/2""x3.0MM C.11 ACU""",ML,19408.0
30-10-02,"POSTE TUBO GALV. 1,1/2""x2.3MM C.13""",ML,19409.0
30-10-03,"POSTE TUBO GALV. 1,1/2""x1.8MM C.14""",ML,19542.0
30-10-04,"POSTE TUBO GALV. 2""x2.3MM C.13""",ML,27248.0
30-10-05,"POSTE TUBO GALV. 3""x2.3MM C.13""",ML,46255.0
30-10-06,"POSTE TUBO GALV. 1,1/2""x1.5MM C.16""",ML,16847.0
30-10-07,"POSTE ANGULO2,1/2""x 1/4""",ML,28229.0
30-10-08,"POSTE ANGULO2""x 1/4""",ML,25024.0
30-10-09,"POSTE TUBO GALV. 2""X3.0MM C.11 ACUE""",ML,34663.0
30-10-10,"POSTE TUBO GALV. 3"" X3.6MM C.XX ACUE""",ML,54006.0
30-11-01,"DIAGONAL-HORIZ.ANGULO 1/8"" X 1""",ML,10115.0
30-11-02,"DIAGONAL-HORIZ.ANGULO 1/8"" X 1,1/2""",ML,12989.0
30-11-03,"DIAGONAL-HORIZ.ANGULO 1/8"" X 2""",ML,13231.0
30-11-05,"DIAGONAL-HORIZ.ANGULO 1/4"" X 1,1/2""",ML,16638.0
30-11-06,"DIAGONAL-HORIZ.ANGULO 1/4"" X 2""",ML,21252.0
30-11-07,"DIAGONAL-HORIZ.ANGULO 1/4"" X 2,1/2""",ML,24186.0
30-11-08,"DIAGONAL-HORIZ.TUBO GALV CAL 16 X 3/4""",ML,11853.0
30-11-09,"DIAGONAL-HORIZ.TUBO GALV CAL 16 X 1""",ML,12779.0
30-11-10,"DIAGONAL-HORIZ.TUBO GALV CAL 16 X 1,1/2""",ML,14712.0
30-11-11,"DIAGONAL-HORIZ.TUBO GALV CAL 14 X ,3/4""",ML,12964.0
30-11-12,"DIAGONAL-HORIZ.TUBO GALV CAL 14 X 1""",ML,11656.0
30-11-13,"DIAGONAL-HORIZ.TUBO GALV CAL 14 X 1,1/2""",ML,17237.0
30-11-14,"DIAGONAL-HORIZ.TUBO GALV CAL 13 X ,3/4""",ML,14540.0
30-11-15,"DIAGONAL-HORIZ.TUBO GALV CAL 13 X 1""",ML,16939.0
30-11-16,"DIAGONAL-HORIZ.TUBO GALV CAL 13 X 1,1/2""",ML,17104.0
30-11-18,"DIAGONAL-HORIZ.TUBO GALV ACUEDUCTO 1""",ML,18512.0
30-11-19,"DIAGONAL-HORIZ.TUBO GALV ACUEDUCTO 1,1/2",ML,16417.0
30-11-20,"DIAGONAL-HORIZ.TUBO GALV CAL 13 X 2""",ML,19117.0
30-12-01,"MALLA ESLABONADA GALV # 10 ROMBO 1,1/2""",M2,31051.0
30-12-02,"MALLA ESLABONADA GALV # 10 ROMBO 2""",M2,25972.0
30-12-03,"MALLA ESLABONADA GALV # 10 ROMBO 2,1/2""",M2,25276.0
30-12-04,"MALLA ESLABONADA GALV # 12 ROMBO 2""",M2,21286.0
30-12-05,"MALLA ESLABONADA GALV # 12 ROMBO 2,1/2""",M2,20341.0
30-12-07,ALAMBRE DE PUAS # 12.5 - 3 HILOS,ML,2702.0
30-12-08,ALAMBRON - VARILLA TENSOR MALLA,ML,3188.0
30-12-09,ALAMBRE DE PUAS # 12.5 - 1 HILO,ML,927.0
30-12-10,"MALLA ESLABONADA GALV #12 ROMBO 1,1/2""",M2,26904.0
30-12-11,CONCERTINA SENC. 45CM A.INOX-ACCESORIOS,ML,41678.0
30-12-12,CONCERTINA DOBLE 45CM A.INOX-ACCESORIOS,ML,53921.0
30-12-13,CONCERTINA SENC. 60CM A.INOX-ACCESORIOS,ML,64400.0
30-12-14,CONCERTINA DOBLE 60CM A.INOX-ACCESORIOS,ML,80835.0
30-13-01,NAVE PUERTA TUBO C.14 MALLA(2x0.60-1.0),UND,488725.0
30-13-02,NAVE PUERTA TUBO C.14 MALLA(2x1.01-1.5),UND,589129.0
30-13-03,NAVE PUERTA TUBO C.14 MALLA(2x1.51-2.0),UND,675464.0
30-13-04,NAVE PUERTA TUBO C.14 MALLA(2x2.01-2.5),UND,753586.0
30-13-05,NAVE PUERTA TUBO C.14 MALLA(2x2.51-3.0),UND,804674.0
30-13-06,NAVE PUERTA TUBO C.13 MALLA(2x0.60-1.0),UND,486136.0
30-13-07,NAVE PUERTA TUBO C.13 MALLA(2x1.01-1.5),UND,587886.0
30-13-08,NAVE PUERTA TUBO C.13 MALLA(2x1.51-2.0),UND,673938.0
30-13-09,NAVE PUERTA TUBO C.13 MALLA(2x2.01-2.5),UND,750472.0
30-13-10,NAVE PUERTA TUBO C.13 MALLA(2x2.51-3.0),UND,802797.0
30-13-11,NAVE PUERTA TUBO ACUE MALLA(2x0.60-1.0),UND,499063.0
30-13-12,NAVE PUERTA TUBO ACUE MALLA(2x1.01-1.5),UND,583027.0
30-13-13,NAVE PUERTA TUBO ACUE MALLA(2x1.51-2.0),UND,684391.0
30-13-14,NAVE PUERTA TUBO ACUE MALLA(2x2.01-2.5),UND,761944.0
30-13-15,NAVE PUERTA TUBO ACUE MALLA(2x2.51-3.0),UND,812403.0
30-20-01,PANTALLA CONCRETO MATERA E=15 H=45-55CM,ML,85639.0
31-01-01,LIMPIEZA CARPINTERIA METALICA,M2,1911.0
31-01-03,LIMPIEZA ENCHAPE CERAMICO,M2,763.0
31-01-05,LIMPIEZA GENERAL,M2,1779.0
31-01-06,LIMPIEZA MURO LADRILLO LIMPIO,M2,2330.0
31-01-07,LIMPIEZA PERMANENTE OBRA (CUADRILLA 2P),MES,3603400.0
31-01-09,LIMPIEZA LAVADO SUPERFICIE,M2,1127.0
31-01-10,ASPIRADA-LAVADA EN SECO SILLETERIA PANO,UND,14549.0
31-01-11,ASPIRADA-LAVADA EN SECO SUPERFICIE PANO,M2,13287.0
31-01-12,LIMPIEZA - RESANE CAJA INSPECCION,UND,9548.0
31-01-13,LIMPIEZA CANAL METALICA DLLO. 51-100CM,ML,1435.0
31-01-14,LIMPIEZA SUPERFICIE INTERNA VERTICAL,M2,2550.0
31-01-15,LIMPIEZA SUPERFICIE INTERNA HORIZONTAL,M2,2988.0
31-01-16,LIMPIEZA - ASEO MALLA ESLABONADA,M2,1674.0
31-01-17,LIMPIEZA-BARRIDO-ASEO,M2,70.0
31-01-18,LIMPIEZA LAVADO PISO [AC.MURIATICO 10%],M2,1459.0
31-01-19,LIMPIEZA LAVADO PISO [AC.MURIATICO 10%],ML,748.0
31-02-01,BRILLADA-ENCERADA PISO,M2,4320.0
31-02-02,DESTRONQUE-PULIDA-BRILLADA PISO (E),M2,15738.0
31-02-03,REPULIDA-BRILLADA ENCERADA PISO (E),M2,12852.0
31-02-08,DESTRONQUE-LIJADA-SELLO-PULIDA P.MADERA,M2,37406.0
31-03-01,FUMIGACION - ASPERSION CAT. 3-BANDA AZUL,M2,112.0
32-01-01,ADTIVO LIQUIDO SELLO FILTRACIONES,KLS,6192.0
32-01-02,ADITIVO EN POLVO CON PLASTIFICANTES,KLS,176.0
32-02-01,ADHERENTE MORTERO SIKA LATEX,KLS,33534.0
32-02-02,MORTERO RELLENO SIN CONTRACCION,KLS,7764.0
32-02-03,ADITIVO LIQUIDO IMPERMEABILIZANTE,KLS,13975.0
32-02-05,MICROFIBRA DE POLIPROPILENO,KLS,28509.0
32-03-01,CRISTALIZACION CONCRETO,M2,14942.0
32-03-02,ENDURECEDOR,KLS,5264.0
32-03-04,PLASTIFICANTE ACELERANTE,KLS,7295.0
32-03-06,PLASTIFICANTE IMPERMEABILIZANTE.,KLS,16430.0
32-03-07,FLUIDIFICANTE,KLS,9396.0
32-03-08,ADITIVO ACELERANTE DE FRAGUADO,KLS,12996.0
32-04-01,ANTISOL BLANCO,KLS,5870.0
32-04-02,ANTISOL ROJO,KLS,18500.0
32-04-03,RETARDANTE EVAPOR. DE AGUA,KLS,8872.0
32-05-01,RECUBRIMIENTO IMPERMEA MORTERO BLANCO,KLS,5316.0
32-05-02,MORTERO SIN CONTRACC PARA RELLENOS DE AN,KLS,3697.0
32-05-03,MORTERO LISTO IMPERMEABLE,KLS,1410.0
32-05-04,MORTERO REPARACION ELEMETOS ESTRUCTURALE,KLS,5410.0
32-06-01,ADHERENTE EPOXICO LIBRE DE SOLVENTES,M2,37204.0
32-06-05,ADHESIVO EPOXICO -CON BASE RESINAS,CM3,76.0
32-06-09,ADHESIVO -ANCLAJES ESTRUCTURALES,CM3,779.0
32-07-02,ENDURECEDOR ROCKTOP+CURASEAL (TRA.MEDIO),M2,9326.0
32-07-04,RECUBRIMIENTO EPOXICO DE COLORES ASEPTIC,M2,30270.0
32-07-05,RECUBRIMIENTO SOLIDO CON RESINAS 2 COMPO,M2,65177.0
32-08-01,XIPEX BLANCO,M2,29980.0
32-08-02,IMPERMEABILIZANTE CONCRETO FUNDIDO,M2,19881.0
32-08-03,IMPRIMANTE ASFALTICO,KLS,13500.0
32-08-04,IMPERMEABILIZANTE DENSO SOLUCION DE ASFA,KLS,16549.0
32-08-05,IMPERM.ACRILICO + FIBRA-10 AÑOS,M2,29558.0
32-10-01,JUNTA FRIA,ML,141029.0
32-10-02,MASILLA RELLENO ESTRUCTURAS,ML,89950.0
32-10-03,SELLADOR ELASTICO (JUNTA 1 X 1 CM),ML,24013.0
32-10-04,CINTA SELLO JUNTA DE EXPANSION - CONTRAC,ML,95205.0
32-10-05,SELLANTE ELASTOMERICO-POLIURETANO,ML,32372.0
32-10-06,CINTA PVC V-15,ML,27473.0
32-10-08,SELLADOR ELASTCO AUTONIVELANTE,ML,16436.0
32-10-09,BASE PARA JUNTA EN POLIURETANO,ML,8846.0
32-10-10,SELLADOR 3/8,ML,2395.0
32-10-11,CINTA SELLO JUNTA DE CONSTRUCCION,ML,72666.0
33-01-01,ANDAMIO METALICO TUBULAR,DIA,1100.0
33-01-02,ANDAMIO COLGANTES 4.0 MTS,U/D,6300.0
33-01-03,CARRETA TIPO BUGGI,DIA,3600.0
33-01-04,CERCHA METALICA DE 3 MTS.,DIA,119.0
33-01-05,COMPRESOR DE DOS MARTILLOS,HRS,70000.0
33-01-06,COMPRESOR DE UN MARTILLO,HRS,50560.0
33-01-07,CORTADORA DE LADRILLO CON DISCO,DIA,48641.0
33-01-08,CORTADORA SIN DISCO,DIA,22180.0
33-01-09,FORMALETA MET.PAVIMENTO 0.15X0.20X3MTS,DIA,1309.0
33-01-10,JUEGO DE RODACHINES PARA ANDAMIO,DIA,11900.0
33-01-12,MEZCLADORA DE 9 PIES CUBICOS,DIA,30000.0
33-01-13,"MOTOBOMBA DE 3""",DIA,28560.0
33-01-14,"MOTOBOMBA DE 2""",DIA,26180.0
33-01-15,PLUMA GRUA,DIA,28164.0
33-01-16,PULIDORA MANUAL ELECTRICA,DIA,27260.0
33-01-18,SOLDADOR ELECTRICO,DIA,47600.0
33-01-19,TABLERO O PLAQUETA DE 1.40X0.70 MTS,DIA,250.0
33-01-20,TABLONES DE 3 MTS,DIA,535.0
33-01-21,TACO METALICO EXTENSION DE 2.00 A 3.30MT,DIA,131.0
33-01-22,TIJERAS O DIAGONALES CORTAS O LARGAS,DIA,63.0
33-01-23,VIBRADOR A GASOLINA,DIA,30146.0
33-01-24,VIBRADOR ELECTRICO,DIA,30146.0
33-01-25,VIBROCOMPACTADOR TIPO RANA,DIA,29155.0
33-01-26,VIGA CELOSIA DE 3MTS,DIA,1050.0
33-01-27,CORTADORA DE PAVIMENTODE 4 A 7 CM,ML,5355.0
33-01-28,MEZCLADORA ELECTRICA 1 M3,DIA,40000.0
33-01-30,PULIDORA MANUAL (SOLA),DIA,19040.0
33-01-31,PLANTA ELECTRICA 4000 RPM,DIA,35700.0
33-01-32,PLANTA ELECTRICA 7000 RPM,DIA,47600.0
33-01-33,PLUMA GRUA 500 KILOS,DIA,35700.0
33-01-34,CANASTA Y/O BALDE PLUMA GRUA,DIA,2380.0
33-01-35,ANDAMIO METALICO TUBULAR,U/D,1100.0
33-01-36,TERMOFUSIONADOR TUBERIA POLIETILENO,DIA,195322.0
33-01-38,EQUIPO OXICORTE,DIA,48500.0
33-01-39,EQUIPO SANDBLASTING-GRANALLADO ARENA,HRS,77294.0
33-02-01,BULLDOZER D-6,HRS,145000.0
33-02-02,CILINDRO COMPACTADOR DE 3 TONELADAS,HRS,83300.0
33-02-03,CILINDRO COMPACTADOR DE 6 TONELADAS,HRS,75000.0
33-02-04,MOTONIVELADORA CAT-12-F,HRS,139500.0
33-02-05,RETROEXCAVADORA JD-510,HRS,88000.0
33-02-06,VIBROCOMPACTADOR 950N,HRS,107100.0
33-02-07,VOLQUETA 5 M3,VJE,46500.0
33-02-08,MONTACARGAS ENLLANTADO 5 TONELADAS,HRS,74000.0
33-02-09,RETROEXCAVADORA DE ORUGA,HRS,166600.0
33-02-10,RETROEXCAVADORA CARGADORA JD-510,HRS,101150.0
33-02-11,GRUA TELESCOPICA HIDRAULICA 20 TON.,HRS,65000.0
33-02-13,GRUA TELESCOPICA L=50M MINIMO 8H,HRS,490880.0
33-03-01,CINTA SEGURIDAD PREVENTIVA A=8CM-250MTS.,UND,122453.0
33-03-02,SENAL TIPO SR-30 (AVISO DE 30 MTS),DIA,5697.0
33-03-03,SENAL TIPO SR-26 (NO ADELANTAR VEHICULO),DIA,5697.0
33-03-04,SENAL TIPO SR-38 (OBREROS EN LA VIA),DIA,5697.0
33-03-05,SENAL TIPO SP-101 (VIA EN CONTRUCCION),DIA,5697.0
33-03-06,BARRICADA Y DESVIO TIPO SR-102,DIA,11995.0
33-03-07,TABLERO DE DESVIO,DIA,4035.0
33-03-08,CHALECO REFLECTIVO,DIA,2400.0
33-03-09,SENAL DE PARE-SIGA PARA PALETERO,DIA,2420.0
33-03-11,PALETERO DIURNO,HRS,8949.0
33-03-12,PALETERO NOCTURNO,HRS,10738.0
33-05-01,ANDAMIO EXTERIOR PROT PEATON H=10-12M,ML,111494.0
33-05-02,PROTECCION PASARELA INTERIOR,M2,16544.0
33-05-03,SOBRECUBIERTA EN GUADUA-TEJA ZINC,M2,41565.0
33-05-04,TINA METALICA-PVC EVACUACION ESCOMBROS,ML,112108.0
33-06-01,MODULO ANDAMIO H= 2000 M=1.4X3.0 ALTURA,M/D,19127.0
33-06-02,MODULO ANDAMIO H +2000 M=1.4X3.0 ALTURA,M/D,15987.0
41-02-01,GABINETE CONTRA INCENDIO CLASE III,UND,1825408.0
41-02-02,GABINETE CONTRA INCENDIO CLASE I,UND,1590408.0
41-02-03,GABINETE CONTRA INCENDIO CLASE II,UND,1601071.0
41-02-04,GABINETE CONTRA INCENDIOS SIN ACCESORIOS,UND,127755.0
41-03-01,EXTINTOR ABC 10 LB,UND,82583.0
41-03-02,EXTINTOR BC 10 LB,UND,78753.0
41-03-03,EXTINTOR CO2 10 LB,UND,946183.0
41-03-04,EXTINTOR H20 125 PSI,UND,166803.0
41-06-01,MANOMETRO GLICERINA DE 0-200 PSI,UND,63761.0
41-07-01,DETECTOR HUMO FOTOELECTRICO,UND,301053.0
41-08-01,SPRINKLER ROSCADO TIPO K D=1/2 MOD.EST.,UND,87875.0
41-08-02,SPRINKLER ROSCADO TIPO K D=1/2 MOD.UNIV,UND,87929.0
41-09-13,SOPORTES TIPO CUELGA 3,UND,14049.0
41-09-14,SOPORTES TIPO CUELGA 2,UND,12649.0
41-09-15,SOPORTES TIPO CUELGA 1 -14,ARR,12549.0
41-09-17,SOPORTE SISMICO LONGITUDINAL 3,UND,111900.0
41-09-18,SOPORTE SISMICO LONGITUDINAL 2,UND,111900.0
41-09-19,SOPORTE SISMICO LONGITUDINAL 1-14,UND,108796.0
41-09-21,SOPORTE SISMICO LATERAL 3,UND,0.0
41-09-22,SOPORTE SISMICO LATERAL 2,UND,116700.0
41-09-23,SOPORTE SISMICO LATERAL 1-14,UND,140596.0
41-10-01,"SIAMESA 4X2,1/2X2,1/2",UND,992487.0
41-11-01,TEE RANURADA 1,UND,39739.0
41-11-02,TEE RANURADA 1.1/4,UND,31260.0
41-11-03,TEE RANURADA 1.1/2,UND,27479.0
41-11-05,TEE RANURADA 2.1/2,UND,44396.0
41-11-06,TEE RANURADA 3,UND,65689.0
41-11-07,TEE RANURADA 4,UND,84775.0
41-11-08,TEE RANURADA 6,UND,269340.0
41-14-01,REDUCC HD UM 1-14 X 1,UND,22517.0
41-14-02,REDUCC HD UM 2 X 1-14,UND,23217.0
41-14-03,REDUCC HD UM 3 X 1-14,UND,35717.0
41-14-04,REDUCC HD UM 3 X 2,UND,23217.0
41-16-01,UNION RIGIDA RANURADA 1,UND,0.0
41-16-02,UNION RIGIDA RANURADA 1.1/4,UND,15769.0
41-16-03,UNION RIGIDA RANURADA 1.1/2,UND,16936.0
41-16-04,UNION RIGIDA RANURADA 2,ARR,19178.0
41-16-05,UNION RIGIDA RANURADA 2.1/2,UND,24108.0
41-16-06,UNION RIGIDA RANURADA 3,UND,25697.0
41-16-07,UNION RIGIDA RANURADA 4,UND,32896.0
41-16-08,UNION RIGIDA RANURADA 6,UND,55795.0
41-16-09,UNION RIGIDA RANURADA 8,UND,91193.0
41-16-10,UNION RIGIDA RANURADA 10,UND,160591.0
41-16-11,UNION RIGIDA RANURADA 12,UND,248989.0
41-19-01,CHEQUE HORIZONTAL UL FM 4,UND,382289.0
41-21-04,CODO RANURADO UL 2 90,ARR,74296.0
41-21-06,CODO RANURADO UL 3 90,ARR,46606.0
41-21-07,CODO RANURADO UL 4 90,UND,52926.0
41-30-01,"TUBERIA ACERO CARBON D= ,1/2 SCH-40",ML,11679.0
41-30-02,TUBERIA ACERO CARBON D=1 SCH-40,ML,19448.0
41-30-03,"TUBERIA ACERO CARBON D=1,1/4 SCH-40",ML,24364.0
41-30-04,"TUBERIA ACERO CARBON D=1,1/2 SCH-40",ML,28735.0
41-30-05,TUBERIA ACERO CARBON D= 2 SCH-40,ML,36156.0
41-30-06,"TUBERIA ACERO CARBON D=2,1/2 SCH-40",ML,106176.0
41-30-07,TUBERIA ACERO CARBON D=3 SCH-40,ML,68369.0
41-30-08,TUBERIA ACERO CARBON D=4 SCH-40,ML,99828.0
41-30-09,TUBERIA ACERO CARBON D=6 SCH-40,ML,166663.0
41-30-10,TUBERIA ACERO CARBON D=8 SCH-40,ML,255356.0
46-02-05,REJILLA SUM 10.0X10.0 (CD-A)-4 VIAS,UND,89964.0
