codigo_recurso,descripcion_recurso,unidad_recurso,cantidad_recurso,desper,vr_unitario,vr_parcial,codigo_analisis
004758,"""TUBO A.CARBON D=3""""""",ML,1.0,1.0,60200.0,60802.0,41-30-07
MOIS02,MANO OBRA HIDRO1 AYUDANTE - 1 OFI+10 A2,HC,0.2,0.0,35087.0,7017.0,41-30-07
MQ0301,HERRAMIENTA MENOR,GLB,0.15,0.0,1600.0,240.0,41-30-07
002787,DISOLVENTE,GLN,0.004,0.0,45000.0,180.0,41-30-08
003246,WAIPE,KLS,0.05,0.0,6623.0,331.0,41-30-08
004754,"""TUBO A.CARBON D=4""""""",ML,1.0,1.0,86000.0,86860.0,41-30-08
MOAG02,MANO OBRA ALBANILERIA 2 AYUDANTE,HC,0.22,0.0,17897.0,3937.0,41-30-08
MOIS02,MANO OBRA HIDRO1 AYUDANTE - 1 OFI+10 A2,HC,0.22,0.0,35087.0,7719.0,41-30-08
MQ0301,HERRAMIENTA MENOR,GLB,0.5,0.0,1600.0,800.0,41-30-08
002787,DISOLVENTE,GLN,0.004,0.0,45000.0,180.0,41-30-09
003246,WAIPE,KLS,0.05,0.0,6623.0,331.0,41-30-09
004756,"""TUBO A.CARBON D=6""""""",ML,1.0,1.0,150600.0,152106.0,41-30-09
MOAG02,MANO OBRA ALBANILERIA 2 AYUDANTE,HC,0.25,0.0,17897.0,4474.0,41-30-09
MOIS02,MANO OBRA HIDRO1 AYUDANTE - 1 OFI+10 A2,HC,0.25,0.0,35087.0,8772.0,41-30-09
MQ0301,HERRAMIENTA MENOR,GLB,0.5,0.0,1600.0,800.0,41-30-09
002787,DISOLVENTE,GLN,0.004,0.0,45000.0,180.0,41-30-10
003246,WAIPE,KLS,0.05,0.0,6623.0,331.0,41-30-10
004757,"""TUBO A.CARBON D=8""""""",ML,1.0,1.0,235000.0,237350.0,41-30-10
MOAG02,MANO OBRA ALBANILERIA 2 AYUDANTE,HC,0.3,0.0,17897.0,5369.0,41-30-10
MOIS02,MANO OBRA HIDRO1 AYUDANTE - 1 OFI+10 A2,HC,0.3,0.0,35087.0,10526.0,41-30-10
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,41-30-10
2074,PIEDRA RIO SONGA MANO D=20,M3,0.4,0.0,47300.0,18920.0,41-30-10
MOAG13,MANO OBRA ALBANILERIA 3 AYUDANTE-1 OIF,HC,2.6,0.0,41793.0,108662.0,41-30-10
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,41-30-10
3321,REJILLA SUM 10 X10 CD-4 VI,UND,1.0,0.0,80000.0,80000.0,46-02-05
MOCA01,MANO OBRA CARP.ALUMINIO 1 AYUDANTE-1 OFI,HC,0.35,0.0,23896.0,8364.0,46-02-05
3320,REJILLA SUM 12 X 12 CD-4 V,UND,1.0,0.0,85000.0,85000.0,46-02-07
MOCA01,MANO OBRA CARP.ALUMINIO 1 AYUDANTE-1 OFI,HC,0.3,0.0,23896.0,7169.0,46-02-07
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,46-02-07
1476,REJILLA LAM MICROOPERFORAD,UND,1.0,0.0,135800.0,135800.0,46-02-17
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,1.0,0.0,25391.0,25391.0,46-02-17
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,46-02-17
001220,REJILLA R 18.0 X 10.0,UND,1.0,0.0,65000.0,65000.0,46-02-28
MOME01,MANO OBRA METALISTERIA 1 AYUDANTE-1 OFI,HC,0.25,0.0,28675.0,7169.0,46-02-28
MQ0301,HERRAMIENTA MENOR,GLB,0.1,0.0,1600.0,160.0,46-02-28
001210,LAMINA FIBRA VIDRIO 1 244,UND,0.35,10.0,85000.0,32725.0,46-03-01
001213,CINTA FOIL ALUMINIO 3 REFO,ROL,0.075,0.0,36000.0,2700.0,46-03-01
001483,LAM.GALVANIZADAC.16,UND,0.015,0.0,135600.0,2034.0,46-03-01
002036,PEGANTE A X W,GLN,0.025,0.0,65900.0,1648.0,46-03-01
004086,ALAMBRE GALVANIZADO # 18,KG,0.15,0.0,9900.0,1485.0,46-03-01
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.85,0.0,25391.0,21582.0,46-03-01
MQ0301,HERRAMIENTA MENOR,GLB,2.0,0.0,1600.0,3200.0,46-03-01
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,46-03-01
MQ0605,CRUCETA ANDAMIO,DIA,0.1,0.0,100.0,10.0,46-03-01
SC0201,ELABORACION DE DUCTOS - DUCTEROS,GLB,0.25,0.0,100.0,25.0,46-03-01
000329,SILICONA TRANSPARENTE 781,UND,0.025,5.0,29900.0,785.0,46-03-02
001483,LAM.GALVANIZADAC.16,UND,0.015,0.0,135600.0,2034.0,46-03-02
002036,PEGANTE A X W,GLN,0.08,5.0,65900.0,5536.0,46-03-02
003603,YUMBOLON-THERMOLON 15MM,UND,0.032,1.0,575960.0,18615.0,46-03-02
003621,LAM.GALVANIZADAC.22,UND,0.35,15.0,77000.0,30993.0,46-03-02
003852,"""REMACHE POP 4-2 1/4""""X1/8",UND,4.0,0.0,59.0,236.0,46-03-02
004086,ALAMBRE GALVANIZADO # 18,KG,0.15,0.0,9900.0,1485.0,46-03-02
3600,TIRO ANCLAJE AMARILLO,UND,2.0,0.0,349.0,698.0,46-03-02
6041,ANCLAJE PERNO 1-4,UND,2.0,0.0,310.0,620.0,46-03-02
MOAG01,MANO OBRA ALBANILERIA1 AYUDANTE,HC,0.15,0.0,8949.0,1342.0,46-03-02
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.85,0.0,25391.0,21582.0,46-03-02
MQ0156,MAQUINA DOBLADORA LAMINA,LAM,0.35,0.0,15000.0,5250.0,46-03-02
MQ0301,HERRAMIENTA MENOR,GLB,3.0,0.0,1600.0,4800.0,46-03-02
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,46-03-02
MQ0605,CRUCETA ANDAMIO,DIA,0.1,0.0,100.0,10.0,46-03-02
000329,SILICONA TRANSPARENTE 781,UND,0.025,5.0,29900.0,785.0,46-03-03
001483,LAM.GALVANIZADAC.16,UND,0.015,0.0,135600.0,2034.0,46-03-03
003600,TIRO ANCLAJE AMARILLO,UND,2.0,0.0,349.0,698.0,46-03-03
003621,LAM.GALVANIZADAC.22,UND,0.35,10.0,77000.0,29645.0,46-03-03
003852,"""REMACHE POP 4-2 1/4""""X1/8",UND,4.0,0.0,59.0,236.0,46-03-03
004086,ALAMBRE GALVANIZADO # 18,KG,0.15,0.0,9900.0,1485.0,46-03-03
006041,ANCLAJE PERNO 1-4,UND,2.0,0.0,310.0,620.0,46-03-03
MOAG01,MANO OBRA ALBANILERIA1 AYUDANTE,HC,0.5,0.0,8949.0,4475.0,46-03-03
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,1.0,0.0,25391.0,25391.0,46-03-03
MQ0156,MAQUINA DOBLADORA LAMINA,LAM,0.35,0.0,15000.0,5250.0,46-03-03
MQ0301,HERRAMIENTA MENOR,GLB,3.0,0.0,1600.0,4800.0,46-03-03
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,46-03-03
MQ0605,CRUCETA ANDAMIO,DIA,0.1,0.0,100.0,10.0,46-03-03
SC0201,ELABORACION DE DUCTOS - DUCTEROS,GLB,0.35,0.0,100.0,35.0,46-03-03
1213,CINTA FOIL ALUMINIO 3 REFO,ROL,0.05,0.0,36000.0,1800.0,46-03-04
134,ALAMBRE GALVANIZADO # 16,KLS,0.05,0.0,8200.0,410.0,46-03-04
2036,PEGANTE A X W,GLN,0.02,0.0,65900.0,1318.0,46-03-04
2204,LAMINA ICOPOR AISLADO 1,UND,0.25,0.0,40000.0,10000.0,46-03-04
3621,LAM.GALVANIZADAC.22,UND,0.02,0.0,77000.0,1540.0,46-03-04
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,46-03-04
MQ0601,ANDAMIO METALICO TUBULAR,U/D,1.0,0.0,1100.0,1100.0,46-03-04
MQ0605,CRUCETA ANDAMIO,DIA,1.0,0.0,100.0,100.0,46-03-04
SC0201,ELABORACION DE DUCTOS - DUCTEROS,GLB,0.25,0.0,100.0,25.0,46-03-04
000329,SILICONA TRANSPARENTE 781,UND,0.005,0.0,29900.0,150.0,46-03-05
002036,PEGANTE A X W,GLN,0.02,0.0,65900.0,1318.0,46-03-05
003603,YUMBOLON-THERMOLON 15MM,UND,0.01,0.0,575960.0,5760.0,46-03-05
003621,LAM.GALVANIZADAC.22,UND,0.15,0.0,77000.0,11550.0,46-03-05
003852,"""REMACHE POP 4-2 1/4""""X1/8",UND,8.0,0.0,59.0,472.0,46-03-05
004086,ALAMBRE GALVANIZADO # 18,KG,0.15,0.0,9900.0,1485.0,46-03-05
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.25,0.0,25391.0,6348.0,46-03-05
MQ0156,MAQUINA DOBLADORA LAMINA,LAM,0.15,0.0,15000.0,2250.0,46-03-05
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,46-03-05
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,46-03-05
MQ0605,CRUCETA ANDAMIO,DIA,0.1,0.0,100.0,10.0,46-03-05
SC0201,ELABORACION DE DUCTOS - DUCTEROS,GLB,0.25,0.0,100.0,25.0,46-03-05
000329,SILICONA TRANSPARENTE 781,UND,0.005,0.0,29900.0,150.0,46-03-06
002036,PEGANTE A X W,GLN,0.02,0.0,65900.0,1318.0,46-03-06
003603,YUMBOLON-THERMOLON 15MM,UND,0.01,0.0,575960.0,5760.0,46-03-06
003621,LAM.GALVANIZADAC.22,UND,0.25,0.0,77000.0,19250.0,46-03-06
003852,"""REMACHE POP 4-2 1/4""""X1/8",UND,8.0,0.0,59.0,472.0,46-03-06
329,SILICONA TRANSPARENTE 781,UND,1.0,0.0,29900.0,29900.0,46-03-06
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.25,0.0,25391.0,6348.0,46-03-06
MQ0156,MAQUINA DOBLADORA LAMINA,LAM,0.15,0.0,15000.0,2250.0,46-03-06
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,46-03-06
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,46-03-06
MQ0605,CRUCETA ANDAMIO,DIA,0.1,0.0,100.0,10.0,46-03-06
SC0201,ELABORACION DE DUCTOS - DUCTEROS,GLB,0.25,0.0,100.0,25.0,46-03-06
1483,LAM.GALVANIZADAC.16,UND,0.015,0.0,135600.0,2034.0,46-04-01
2036,PEGANTE A X W,GLN,0.08,5.0,65900.0,5536.0,46-04-01
329,SILICONA TRANSPARENTE 781,UND,0.005,0.0,29900.0,150.0,46-04-01
3600,TIRO ANCLAJE AMARILLO,UND,2.0,0.0,349.0,698.0,46-04-01
3603,YUMBOLON-THERMOLON 15MM,UND,0.032,1.0,575960.0,18615.0,46-04-01
3621,LAM.GALVANIZADAC.22,UND,0.35,15.0,77000.0,30993.0,46-04-01
3852,"""REMACHE POP 4-2 1/4""""X1/8",UND,4.0,0.0,59.0,236.0,46-04-01
4086,ALAMBRE GALVANIZADO # 18,KG,0.15,0.0,9900.0,1485.0,46-04-01
6041,ANCLAJE PERNO 1-4,UND,2.0,0.0,310.0,620.0,46-04-01
MOAG01,MANO OBRA ALBANILERIA1 AYUDANTE,HC,0.15,0.0,8949.0,1342.0,46-04-01
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.85,0.0,25391.0,21582.0,46-04-01
MQ0156,MAQUINA DOBLADORA LAMINA,LAM,0.15,0.0,15000.0,2250.0,46-04-01
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,46-04-01
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,46-04-01
MQ0605,CRUCETA ANDAMIO,DIA,1.0,0.0,100.0,100.0,46-04-01
SC0201,ELABORACION DE DUCTOS - DUCTEROS,GLB,0.25,0.0,100.0,25.0,46-04-01
2036,PEGANTE A X W,GLN,0.08,3.0,65900.0,5430.0,46-04-02
2204,LAMINA ICOPOR AISLADO 1,UND,0.35,15.0,40000.0,16100.0,46-04-02
3621,LAM.GALVANIZADAC.22,UND,0.05,0.0,77000.0,3850.0,46-04-02
3982,CINTA ALUMINIO IDUSTRIAL,UND,0.08,5.0,61900.0,5200.0,46-04-02
MQ0301,HERRAMIENTA MENOR,GLB,2.0,0.0,1600.0,3200.0,46-04-02
MQ0601,ANDAMIO METALICO TUBULAR,U/D,1.0,0.0,1100.0,1100.0,46-04-02
MQ0605,CRUCETA ANDAMIO,DIA,1.0,0.0,100.0,100.0,46-04-02
SC0201,ELABORACION DE DUCTOS - DUCTEROS,GLB,0.6,0.0,100.0,60.0,46-04-02
134,ALAMBRE GALVANIZADO # 16,KLS,0.01,0.0,8200.0,82.0,46-04-03
2036,PEGANTE A X W,GLN,0.05,0.0,65900.0,3295.0,46-04-03
2204,LAMINA ICOPOR AISLADO 1,UND,0.25,5.0,40000.0,10500.0,46-04-03
3621,LAM.GALVANIZADAC.22,UND,0.02,0.0,77000.0,1540.0,46-04-03
3982,CINTA ALUMINIO IDUSTRIAL,UND,0.06,0.0,61900.0,3714.0,46-04-03
MQ0301,HERRAMIENTA MENOR,GLB,2.0,0.0,1600.0,3200.0,46-04-03
MQ0601,ANDAMIO METALICO TUBULAR,U/D,1.0,0.0,1100.0,1100.0,46-04-03
MQ0605,CRUCETA ANDAMIO,DIA,1.0,0.0,100.0,100.0,46-04-03
SC0201,ELABORACION DE DUCTOS - DUCTEROS,GLB,0.25,0.0,100.0,25.0,46-04-03
1483,LAM.GALVANIZADAC.16,UND,0.015,0.0,135600.0,2034.0,46-04-03
329,SILICONA TRANSPARENTE 781,UND,0.025,5.0,29900.0,785.0,46-04-03
3600,TIRO ANCLAJE AMARILLO,UND,2.0,0.0,349.0,698.0,46-04-03
3621,LAM.GALVANIZADAC.22,UND,0.35,15.0,77000.0,30993.0,46-04-03
3852,"""REMACHE POP 4-2 1/4""""X1/8",UND,4.0,0.0,59.0,236.0,46-04-03
4086,ALAMBRE GALVANIZADO # 18,KG,0.15,0.0,9900.0,1485.0,46-04-03
6041,ANCLAJE PERNO 1-4,UND,2.0,0.0,310.0,620.0,46-04-03
MOAG01,MANO OBRA ALBANILERIA1 AYUDANTE,HC,0.15,0.0,8949.0,1342.0,46-04-03
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.85,0.0,25391.0,21582.0,46-04-03
MQ0156,MAQUINA DOBLADORA LAMINA,LAM,0.35,0.0,15000.0,5250.0,46-04-03
MQ0301,HERRAMIENTA MENOR,GLB,3.0,0.0,1600.0,4800.0,46-04-03
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,46-04-03
MQ0605,CRUCETA ANDAMIO,DIA,1.0,0.0,100.0,100.0,46-04-03
SC0201,ELABORACION DE DUCTOS - DUCTEROS,GLB,0.25,0.0,100.0,25.0,46-04-03
6163,DUCTO REDONDO 4 LAM GALV C,ML,1.0,0.0,38000.0,38000.0,46-04-05
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.35,0.0,25391.0,8887.0,46-04-05
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,46-04-05
6164,CODO DUCTO REDONDO 4 C.24,UND,1.0,0.0,38000.0,38000.0,46-04-06
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.25,0.0,25391.0,6348.0,46-04-06
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,46-04-06
6165,UNION DUCTO REDONDO 4 C.24,UND,1.0,0.0,21000.0,21000.0,46-04-07
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.25,0.0,25391.0,6348.0,46-04-07
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,46-04-07
6166,GORRO CHINO 4 REDONDO A.IN,UND,1.0,0.0,58500.0,58500.0,46-04-08
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.25,0.0,25391.0,6348.0,46-04-08
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,46-04-08
1483,LAM.GALVANIZADAC.16,UND,0.015,0.0,135600.0,2034.0,46-04-09
329,SILICONA TRANSPARENTE 781,UND,0.025,5.0,29900.0,785.0,46-04-09
3574,LAM.GALVANIZADAC.20,UND,0.35,15.0,95634.0,38493.0,46-04-09
3600,TIRO ANCLAJE AMARILLO,UND,2.0,0.0,349.0,698.0,46-04-09
3852,"""REMACHE POP 4-2 1/4""""X1/8",UND,4.0,0.0,59.0,236.0,46-04-09
4086,ALAMBRE GALVANIZADO # 18,KG,0.15,0.0,9900.0,1485.0,46-04-09
6041,ANCLAJE PERNO 1-4,UND,2.0,0.0,310.0,620.0,46-04-09
MOAG01,MANO OBRA ALBANILERIA1 AYUDANTE,HC,0.15,0.0,8949.0,1342.0,46-04-09
MQ0156,MAQUINA DOBLADORA LAMINA,LAM,0.35,0.0,15000.0,5250.0,46-04-09
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,46-04-09
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,46-04-09
MQ0605,CRUCETA ANDAMIO,DIA,1.0,0.0,100.0,100.0,46-04-09
SC0201,ELABORACION DE DUCTOS - DUCTEROS,GLB,0.2,0.0,100.0,20.0,46-04-09
641,FILTRO 65 -6 BOLSILLO,UND,1.0,0.0,193300.0,193300.0,46-05-02
MOME01,MANO OBRA METALISTERIA 1 AYUDANTE-1 OFI,HC,0.25,0.0,28675.0,7169.0,46-05-02
MORE02,MANO OBRA REFRIGERACION 1 AYUD 1 TECNICO,HC,1.0,0.0,33960.0,33960.0,46-05-02
MQ0301,HERRAMIENTA MENOR,GLB,2.5,0.0,1600.0,4000.0,46-05-02
214,AGUA,LTS,10.0,0.0,30.0,300.0,46-05-04
631,FILTRO 30-35 -16X24X2,UND,1.0,0.0,140000.0,140000.0,46-05-04
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.25,0.0,25391.0,6348.0,46-05-04
MORE02,MANO OBRA REFRIGERACION 1 AYUD 1 TECNICO,HC,1.0,0.0,33960.0,33960.0,46-05-04
MQ0301,HERRAMIENTA MENOR,GLB,3.5,0.0,1600.0,5600.0,46-05-04
747,PREFILTRO 30-35 -16X20X2,UND,1.0,0.0,134000.0,134000.0,46-05-05
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.25,0.0,25391.0,6348.0,46-05-05
MORE02,MANO OBRA REFRIGERACION 1 AYUD 1 TECNICO,HC,1.0,0.0,33960.0,33960.0,46-05-05
MQ0301,HERRAMIENTA MENOR,GLB,3.5,0.0,1600.0,5600.0,46-05-05
749,PREFILTRO 30-35 -20X20X2,UND,1.0,0.0,140000.0,140000.0,46-05-06
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.25,0.0,25391.0,6348.0,46-05-06
MORE02,MANO OBRA REFRIGERACION 1 AYUD 1 TECNICO,HC,1.0,0.0,33960.0,33960.0,46-05-06
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,46-05-06
214,AGUA,LTS,10.0,0.0,30.0,300.0,46-05-07
750,PREFILTRO 30-35 PORC 2-ALU,UND,1.0,0.0,145000.0,145000.0,46-05-07
MORE01,MANO OBRA REFRIGERACION 1 AYUDANTE,HH,0.25,0.0,27160.0,6790.0,46-05-07
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,46-05-07
785,FILTRO CARTUCHO 65 PORC 4-,UND,1.0,0.0,285000.0,285000.0,46-05-09
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,1.0,0.0,25391.0,25391.0,46-05-09
MORE02,MANO OBRA REFRIGERACION 1 AYUD 1 TECNICO,HC,1.0,0.0,33960.0,33960.0,46-05-09
681,FILTRO HEPA 9997 3-7.5CM,UND,1.0,0.0,1850200.0,1850200.0,46-05-10
MORE02,MANO OBRA REFRIGERACION 1 AYUD 1 TECNICO,HC,0.5,0.0,33960.0,16980.0,46-05-10
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,46-05-10
788,FILTRO HEPA 9997 6-15CM,UND,1.0,0.0,1950000.0,1950000.0,46-05-11
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,1.0,0.0,25391.0,25391.0,46-05-11
MORE02,MANO OBRA REFRIGERACION 1 AYUD 1 TECNICO,HC,1.2,0.0,33960.0,40752.0,46-05-11
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,46-05-11
1020,FILTRO HEPA 99.99-24X24X12,UND,1.0,0.0,1981000.0,1981000.0,46-05-12
MOME01,MANO OBRA METALISTERIA 1 AYUDANTE-1 OFI,HC,0.25,0.0,28675.0,7169.0,46-05-12
MORE01,MANO OBRA REFRIGERACION 1 AYUDANTE,HH,1.0,0.0,27160.0,27160.0,46-05-12
MQ0301,HERRAMIENTA MENOR,GLB,3.5,0.0,1600.0,5600.0,46-05-12
1101,PREFILTRO 30-35 - 24X24X2,UND,1.0,0.0,166600.0,166600.0,46-05-13
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.25,0.0,25391.0,6348.0,46-05-13
MORE02,MANO OBRA REFRIGERACION 1 AYUD 1 TECNICO,HC,1.0,0.0,33960.0,33960.0,46-05-13
MQ0301,HERRAMIENTA MENOR,GLB,3.5,0.0,1600.0,5600.0,46-05-13
1103,FILTRO BOLSILLO 85 - 24X24,UND,1.0,0.0,206000.0,206000.0,46-05-14
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.35,0.0,25391.0,8887.0,46-05-14
MORE02,MANO OBRA REFRIGERACION 1 AYUD 1 TECNICO,HC,1.0,0.0,33960.0,33960.0,46-05-14
MQ0301,HERRAMIENTA MENOR,GLB,3.5,0.0,1600.0,5600.0,46-05-14
1125,FILTRO CARTUCHO 95 - 24X24,UND,1.0,0.0,246600.0,246600.0,46-05-15
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,1.0,0.0,25391.0,25391.0,46-05-15
MORE02,MANO OBRA REFRIGERACION 1 AYUD 1 TECNICO,HC,1.0,0.0,33960.0,33960.0,46-05-15
MQ0301,HERRAMIENTA MENOR,GLB,3.5,0.0,1600.0,5600.0,46-05-15
1797,AISLANTE TERMICO RUBATEX 7,UND,0.5,0.0,6500.0,3250.0,46-11-04
2036,PEGANTE A X W,GLN,0.05,0.0,65900.0,3295.0,46-11-04
2991,TUBO COBRE.1/2[F],ML,1.0,0.0,8600.0,8600.0,46-11-04
3076,UNION CU.1/2LISA,UND,1.0,0.0,649.0,649.0,46-11-04
3762,TUBO COBRE 1 4,ML,1.0,0.0,4580.0,4580.0,46-11-04
MORE01,MANO OBRA REFRIGERACION 1 AYUDANTE,HH,0.3,0.0,27160.0,8148.0,46-11-04
MQ0301,HERRAMIENTA MENOR,GLB,1.5,0.0,1600.0,2400.0,46-11-04
MQ0401,OXICORTE (OXIGENO-ACETILENO),DIA,0.15,0.0,48500.0,7275.0,46-11-04
MORE02,MANO OBRA REFRIGERACION 1 AYUD 1 TECNICO,HC,4.5,0.0,33960.0,152820.0,46-11-05
MQ0136,EQUIPO DE VACIO INDUSTRIAL PORTATIL,DIA,1.0,0.0,18000.0,18000.0,46-11-05
MQ0301,HERRAMIENTA MENOR,GLB,3.0,0.0,1600.0,4800.0,46-11-05
MQ0601,ANDAMIO METALICO TUBULAR,U/D,1.0,0.0,1100.0,1100.0,46-11-05
MOAG01,MANO OBRA ALBANILERIA 1 AYUDANTE,HC,3.0,0.0,8949.0,26847.0,46-11-06
MORE02,MANO OBRA REFRIGERACION 1 AYUD 1 TECNICO,HC,5.0,0.0,33960.0,169800.0,46-11-06
MQ0157,BOMBA VACIO REFRIGERACION,HRS,3.5,0.0,25000.0,87500.0,46-11-06
MQ0301,HERRAMIENTA MENOR,GLB,4.5,0.0,1600.0,7200.0,46-11-06
MQ0401,OXICORTE (OXIGENO-ACETILENO),DIA,1.0,0.0,48500.0,48500.0,46-11-06
MQ0601,ANDAMIO METALICO TUBULAR,U/D,1.0,0.0,1100.0,1100.0,46-11-06
MQ0604,TABLONES DE 3 MTS,DIA,1.0,0.0,535.0,535.0,46-11-06
MOAG11,MANO OBRA ALBANILERIA 1 AYUDANTE-1 OFI,HC,2.0,0.0,23896.0,47792.0,46-11-07
MORE01,MANO OBRA REFRIGERACION 1 AYUDANTE,HH,4.0,0.0,27160.0,108640.0,46-11-07
MORE02,MANO OBRA REFRIGERACION 1 AYUD 1 TECNICO,HC,8.0,0.0,33960.0,271680.0,46-11-07
MQ0157,BOMBA VACIO REFRIGERACION,HRS,1.0,0.0,25000.0,25000.0,46-11-07
MQ0301,HERRAMIENTA MENOR,GLB,10.0,0.0,1600.0,16000.0,46-11-07
MQ0401,OXICORTE (OXIGENO-ACETILENO),DIA,1.0,0.0,48500.0,48500.0,46-11-07
MQ0505,TIJERAS O DIAGONALES CORTAS O LARGAS,DIA,3.0,0.0,63.0,188.0,46-11-07
MQ0601,ANDAMIO METALICO TUBULAR,U/D,4.0,0.0,1100.0,4400.0,46-11-07
MQ0604,TABLONES DE 3 MTS,DIA,3.0,0.0,535.0,1605.0,46-11-07
2509,SOLDADURA ESTANO PLATA 95-,LBS,0.009,5.0,153000.0,1446.0,46-11-08
6026,NITROGENO - N2,LBS,10.0,5.0,19100.0,200550.0,46-11-08
MOAG11,MANO OBRA ALBANILERIA 1 AYUDANTE-1 OFI,HC,2.0,0.0,23896.0,47792.0,46-11-08
MORE01,MANO OBRA REFRIGERACION 1 AYUDANTE,HH,4.0,0.0,27160.0,108640.0,46-11-08
MORE02,MANO OBRA REFRIGERACION 1 AYUD 1 TECNICO,HC,8.0,0.0,33960.0,271680.0,46-11-08
MQ0157,BOMBA VACIO REFRIGERACION,HRS,3.5,0.0,25000.0,87500.0,46-11-08
MQ0301,HERRAMIENTA MENOR,GLB,10.0,0.0,1600.0,16000.0,46-11-08
MQ0401,OXICORTE (OXIGENO-ACETILENO),DIA,1.0,0.0,48500.0,48500.0,46-11-08
MQ0505,TIJERAS O DIAGONALES CORTAS O LARGAS,DIA,3.0,0.0,63.0,188.0,46-11-08
MQ0601,ANDAMIO METALICO TUBULAR,U/D,3.0,0.0,1100.0,3300.0,46-11-08
MQ0604,TABLONES DE 3 MTS,DIA,3.0,0.0,535.0,1605.0,46-11-08
1797,AISLANTE TERMICO RUBATEX 7,UND,0.5,0.0,6500.0,3250.0,46-11-08
2036,PEGANTE A X W,GLN,0.05,0.0,65900.0,3295.0,46-11-08
2509,SOLDADURA ESTANO PLATA 95-,LBS,0.005,1.0,153000.0,773.0,46-11-08
2892,SOLDADURA COBRE,KLS,0.15,0.0,8994.0,1349.0,46-11-08
2991,TUBO COBRE.1/2[F],ML,1.0,5.0,8600.0,9030.0,46-11-08
2992,TUBO COBRE.3/8[F],ML,1.0,5.0,6400.0,6720.0,46-11-08
